age,flight_distance,inflight_wifi_service,departure_arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,onboard_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction,Gender_Male,customer_type_disloyal Customer,type_of_travel_Personal Travel,customer_class_Eco,customer_class_Eco Plus
53,868,1,1,2,1,4,5,5,4,4,4,3,4,5,0,0,1,1,0,0,0,0
27,295,5,5,5,3,4,5,5,4,3,5,3,4,4,0,0,1,1,0,1,1,0
49,3470,3,3,3,3,4,5,4,3,4,3,3,3,5,0,1,1,0,0,0,0,0
39,3061,2,2,2,2,3,5,5,5,5,5,4,5,5,0,0,1,1,0,0,0,0
41,3365,3,3,3,3,4,4,5,4,4,4,5,4,4,0,0,1,0,0,0,0,0
36,411,3,5,1,1,3,4,3,4,2,4,3,5,3,0,0,1,0,0,0,1,0
45,1979,1,1,1,1,3,4,5,4,4,4,5,4,3,5,10,1,1,0,0,0,0
53,2437,5,5,5,5,3,4,4,3,3,3,4,3,5,0,0,1,1,0,0,0,0
59,2563,5,5,5,5,4,4,5,5,5,5,4,5,3,0,4,1,0,0,0,0,0
35,883,3,3,3,3,5,5,5,5,5,5,4,5,4,0,0,1,0,0,0,0,0
24,2158,1,1,1,1,5,5,5,4,4,4,3,4,5,0,0,1,0,0,0,0,0
44,1120,5,5,5,3,5,5,5,5,2,4,4,4,5,0,0,1,1,1,0,0,0
39,3114,1,1,1,1,5,4,1,4,4,4,1,4,4,12,0,1,0,0,0,0,0
43,210,0,4,0,1,4,3,5,1,0,1,1,1,5,0,0,1,0,0,1,1,0
11,296,5,1,5,3,4,5,4,1,2,2,3,3,4,3,3,1,1,0,1,1,0
48,1947,3,3,2,3,5,5,5,4,4,4,4,4,4,11,2,1,0,0,0,0,0
46,2075,3,3,3,3,5,4,5,3,3,3,4,3,4,2,0,1,1,0,0,0,0
50,599,5,5,5,5,3,5,4,5,5,5,3,5,4,0,2,1,0,0,0,0,0
52,1450,3,3,3,3,2,4,4,2,2,2,5,2,5,0,1,1,0,0,0,0,0
43,2370,5,5,4,5,2,4,4,4,4,4,4,4,4,0,0,1,1,0,0,0,0
67,313,4,4,4,4,3,5,5,5,5,5,5,5,4,0,0,1,1,0,0,0,0
40,1050,4,4,1,4,5,1,5,5,5,5,2,5,3,0,0,1,1,0,0,0,0
17,1090,4,1,4,3,2,4,2,5,2,4,5,4,2,17,4,1,0,1,0,0,0
38,403,3,2,2,4,5,2,5,3,5,5,4,5,5,5,0,1,0,1,0,0,0
59,1010,2,2,2,2,4,5,4,4,4,4,5,4,5,10,0,1,1,0,0,0,0
60,646,2,5,2,2,2,5,5,5,5,5,4,5,4,0,0,1,1,0,0,0,0
60,1506,5,5,5,5,5,5,5,5,5,5,5,5,5,7,0,1,1,0,0,0,0
59,802,4,3,3,3,4,4,4,1,4,4,2,4,4,6,9,1,1,0,0,1,0
57,3542,1,1,1,1,2,4,5,5,5,5,5,5,4,0,0,1,1,0,0,0,0
34,1979,4,3,3,3,4,4,4,4,5,5,1,2,4,0,2,1,1,0,0,1,0
32,416,4,4,5,4,5,5,5,3,1,2,5,5,5,0,0,1,0,0,0,0,0
42,1739,4,4,4,4,2,4,4,3,3,3,5,3,4,0,0,1,1,0,0,0,0
56,2544,4,4,4,4,4,4,5,2,2,2,5,2,3,0,0,1,1,0,0,0,0
43,511,4,4,4,2,5,5,5,3,4,3,4,3,5,0,0,1,0,0,1,1,0
60,414,1,1,1,1,2,5,4,3,4,3,4,3,3,0,0,1,1,0,0,0,0
49,2844,3,3,3,3,4,3,3,5,4,5,4,5,2,10,3,1,1,0,0,0,0
32,738,3,3,3,3,4,4,4,3,4,5,3,5,4,20,0,1,1,0,0,0,0
59,495,1,1,2,1,2,4,4,5,4,5,5,5,3,0,0,1,0,0,0,0,0
53,2339,0,4,0,1,5,4,5,3,3,3,5,3,4,1,0,1,1,0,0,0,0
20,3119,2,2,2,2,5,5,5,3,3,5,3,2,5,0,0,1,0,0,0,0,0
47,1096,3,5,3,3,3,4,4,4,4,4,3,4,4,0,0,1,0,0,0,0,0
57,765,3,3,3,3,5,4,4,4,4,4,3,4,5,0,0,1,1,0,0,0,0
40,3084,3,3,4,3,3,5,4,4,4,4,3,4,3,0,0,1,0,0,0,0,0
17,315,4,2,2,2,4,4,4,1,3,4,2,1,4,0,0,1,0,0,0,1,0
21,2399,4,4,4,2,4,4,4,5,2,5,4,5,4,13,0,1,0,1,0,1,0
40,2928,3,3,3,3,2,4,4,4,4,4,5,4,3,1,0,1,1,0,0,0,0
53,2776,4,4,4,4,4,5,5,4,4,4,5,4,5,0,0,1,0,0,0,0,0
29,1549,5,5,5,5,5,4,5,4,5,5,5,4,5,0,4,1,1,0,0,0,0
40,1428,5,5,5,5,3,3,3,4,4,4,2,4,4,0,0,1,0,0,0,0,0
59,1481,4,4,4,4,1,4,1,3,5,4,3,4,1,0,0,1,1,0,1,1,0
44,2298,2,2,2,2,5,4,4,5,5,5,4,5,3,0,0,1,0,0,0,0,0
56,2088,5,5,5,5,4,5,4,4,4,4,3,4,4,0,5,1,0,0,0,0,0
48,879,2,2,2,2,5,4,5,4,4,4,3,4,3,9,3,1,0,0,0,0,0
58,101,5,5,5,5,4,5,1,4,5,4,2,4,5,0,5,1,1,0,0,0,0
47,1009,5,5,2,5,5,5,5,4,5,3,3,2,5,11,0,1,1,0,0,1,0
26,214,5,5,5,3,4,5,4,4,4,4,4,5,4,0,1,1,0,1,0,0,0
46,3061,1,1,1,1,5,4,4,3,3,3,3,3,3,21,8,1,0,0,0,0,0
45,853,5,5,5,5,3,5,4,3,3,3,3,3,5,4,0,1,0,0,0,0,0
26,373,5,2,3,2,5,5,4,4,1,2,4,2,5,0,0,1,0,0,0,1,0
39,994,3,3,3,3,4,4,4,5,5,5,3,5,3,0,0,1,1,0,0,0,0
29,2372,0,0,0,4,3,3,3,4,2,5,5,5,3,0,0,1,0,0,0,0,0
48,649,2,2,2,2,2,5,4,4,4,4,4,4,4,0,0,1,1,0,0,0,0
24,235,4,4,4,4,3,4,3,3,2,4,4,5,3,0,0,1,0,1,0,1,0
30,3480,2,2,4,2,4,4,4,5,1,4,4,4,4,0,0,1,0,0,0,0,0
42,204,5,5,5,5,4,5,4,5,4,4,4,5,3,0,0,1,0,0,0,0,0
38,1911,2,2,2,2,2,5,4,4,4,4,3,4,5,0,0,1,0,0,0,0,0
54,1145,5,5,5,5,2,5,4,4,5,4,3,4,4,0,0,1,0,0,0,0,0
54,562,1,1,3,1,4,5,4,4,4,4,5,4,5,2,0,1,1,0,0,0,0
41,1084,5,5,2,5,5,5,4,4,4,4,4,4,4,0,0,1,0,0,0,0,0
45,1874,2,2,2,2,1,5,3,4,4,4,3,4,4,0,0,1,1,0,0,0,0
52,2266,3,3,3,3,3,1,1,5,5,5,1,5,3,0,0,1,1,0,0,0,0
50,1834,0,0,0,2,2,5,5,1,1,1,3,1,3,0,0,1,0,0,0,0,0
45,1522,2,2,2,2,2,4,4,4,4,4,5,4,5,14,0,1,0,0,0,0,0
33,972,2,2,2,2,5,5,5,1,5,4,4,3,5,0,0,1,1,0,0,0,0
42,975,4,4,4,4,5,5,3,4,4,4,4,4,2,0,0,1,1,0,0,0,0
58,431,3,3,3,3,4,5,4,5,5,5,3,5,5,0,0,1,1,0,0,0,0
36,1947,4,4,4,3,4,4,4,3,2,5,3,5,4,20,0,1,1,0,1,1,0
51,689,2,2,2,2,2,5,5,4,4,4,4,4,5,0,0,1,1,0,0,0,0
31,253,5,3,3,3,5,5,5,2,1,2,1,3,5,0,0,1,1,0,0,1,0
41,2142,2,2,2,2,5,5,5,4,4,4,4,4,5,0,0,1,1,0,0,0,0
50,203,4,5,5,5,5,4,5,5,3,1,2,2,5,0,0,1,0,1,0,0,1
26,192,5,4,4,4,5,4,3,5,4,4,4,3,5,0,8,1,0,0,0,1,0
43,944,5,5,5,5,4,4,5,3,3,3,3,3,3,0,0,1,0,0,0,0,0
40,448,4,4,4,4,5,4,4,5,5,5,3,5,5,0,0,1,0,0,0,0,0
59,944,1,1,1,1,4,4,5,4,4,4,4,4,3,0,0,1,1,0,0,0,0
57,679,5,5,5,5,5,5,4,5,5,5,3,5,3,2,0,1,0,0,0,0,0
20,192,4,5,4,1,4,4,5,1,3,4,3,5,4,0,0,1,1,1,0,1,0
55,934,4,4,4,4,4,5,4,5,5,5,5,5,5,0,0,1,1,0,0,0,0
44,3037,4,4,4,4,4,5,4,4,4,4,5,4,4,0,0,1,1,0,0,0,0
29,919,3,2,3,3,4,4,4,4,4,4,3,5,4,0,0,1,0,0,0,0,0
48,2269,3,3,1,3,3,4,5,3,4,3,4,3,3,0,0,1,0,0,0,0,0
30,1197,4,4,4,4,5,5,5,4,2,5,3,5,5,0,0,1,1,0,0,0,0
44,191,2,4,4,4,3,1,3,2,2,2,3,2,1,1,0,1,0,0,0,1,0
29,1025,4,4,5,4,4,4,4,5,5,4,3,5,4,0,0,1,0,0,0,0,0
47,3094,1,1,1,1,5,4,4,2,3,2,4,2,4,0,3,1,1,0,0,0,0
48,1981,5,5,5,5,3,5,4,5,5,5,5,5,5,0,0,1,1,0,0,0,0
9,551,5,0,5,3,1,5,1,4,2,4,5,4,1,0,0,1,1,1,0,1,0
23,2402,0,5,1,4,1,1,1,5,5,4,3,5,1,0,0,1,0,0,1,1,0
29,1399,4,4,4,4,4,4,4,4,5,4,5,4,4,0,3,1,0,0,0,0,0
44,2867,4,4,4,4,4,4,4,5,5,4,3,5,4,0,0,1,1,0,0,0,0
43,3000,2,2,2,2,1,3,1,5,5,5,2,5,2,27,0,1,0,0,0,0,0
29,1800,2,2,2,2,4,4,4,5,5,4,4,4,4,19,11,1,0,0,0,0,0
33,283,5,5,5,5,2,4,4,5,5,5,3,5,5,0,0,1,0,0,0,0,0
53,158,0,5,0,4,3,4,5,2,0,2,3,2,5,0,0,1,0,0,1,1,0
56,577,0,4,0,2,2,0,1,5,3,4,3,5,2,1,0,1,1,0,1,1,0
62,2306,1,1,5,1,3,5,4,4,4,5,5,4,5,2,0,1,0,0,0,0,0
39,1892,5,5,5,5,3,3,4,5,5,5,3,5,4,1,0,1,0,0,0,0,0
36,1646,2,2,2,2,4,4,4,4,4,4,3,4,5,0,5,1,1,0,0,0,0
26,1371,4,4,4,4,5,5,5,4,5,4,5,4,5,0,0,1,0,0,0,0,0
48,1925,2,2,2,2,3,1,1,5,5,5,2,5,4,0,0,1,0,0,0,0,0
56,432,4,4,4,4,4,5,4,4,4,4,4,4,3,0,0,1,0,0,0,0,0
29,1727,2,2,2,2,5,5,5,3,2,5,3,5,5,8,0,1,1,0,0,0,0
43,639,5,5,5,5,5,5,5,5,5,5,1,3,5,2,0,1,1,0,0,1,0
38,190,0,5,0,4,5,3,3,3,3,3,2,3,5,0,0,1,1,0,0,0,0
7,447,5,4,5,2,1,5,1,3,4,5,4,4,1,0,0,1,0,0,1,1,0
45,2394,4,4,4,4,2,4,5,4,4,4,3,4,5,0,0,1,0,0,0,0,0
54,1885,3,3,3,3,5,4,4,4,4,4,5,4,3,0,0,1,0,0,0,0,0
38,3150,5,5,5,5,3,4,5,3,3,3,4,3,3,0,0,1,1,0,0,0,0
56,2960,0,1,1,3,5,5,4,5,5,5,4,5,5,0,10,1,1,0,0,0,0
20,829,4,4,4,4,1,4,3,5,5,5,3,5,1,2,0,1,1,1,0,1,0
24,162,0,0,0,1,4,0,4,3,2,3,1,2,4,0,0,1,0,1,0,1,0
29,335,2,2,2,2,5,5,5,5,5,5,3,5,5,1,0,1,1,0,0,0,0
54,3149,3,3,3,3,4,5,4,4,4,4,5,4,5,23,7,1,0,0,0,0,0
16,1547,5,1,5,2,1,5,4,3,1,1,1,2,1,0,0,1,0,0,1,1,0
49,3231,3,3,3,3,5,5,5,5,5,5,3,5,5,12,0,1,1,0,0,0,0
64,581,4,4,3,4,5,4,4,2,3,2,4,2,5,0,0,1,0,0,1,0,0
51,2338,4,4,2,4,2,4,2,4,4,4,1,4,4,0,0,1,0,0,0,0,0
9,596,4,4,4,4,4,4,4,2,2,4,1,4,4,0,0,1,0,0,1,1,0
57,3259,4,4,4,4,5,4,5,4,4,4,5,4,4,0,0,1,1,0,0,0,0
44,2189,1,1,1,1,5,4,5,4,4,4,5,4,4,2,0,1,1,0,0,0,0
49,2510,4,4,4,4,2,5,5,2,2,2,4,2,5,0,0,1,0,0,0,0,0
40,1726,4,4,4,1,4,4,4,3,4,4,4,5,4,0,4,1,1,0,1,1,0
49,1313,3,3,3,3,3,5,4,4,4,4,5,4,4,15,4,1,1,0,0,0,0
47,190,4,4,4,4,4,4,4,3,3,1,4,2,4,0,0,1,1,0,0,0,1
42,425,4,4,4,2,2,4,4,4,4,4,3,5,2,7,1,1,0,1,0,0,0
40,679,5,3,3,3,5,5,5,1,3,5,3,2,5,0,0,1,0,0,0,1,0
47,2647,1,1,1,1,3,5,4,4,5,4,4,4,4,0,0,1,0,0,0,0,0
59,2530,5,5,5,5,2,5,4,5,5,5,4,5,4,0,0,1,1,0,0,0,0
42,359,2,2,2,2,5,2,5,3,1,5,5,3,5,0,0,1,1,1,0,0,0
23,2531,2,2,1,2,4,4,4,4,4,4,5,5,4,0,1,1,0,0,0,0,0
48,383,1,1,1,1,2,4,5,4,5,4,5,4,4,0,0,1,0,0,0,0,0
54,359,3,3,3,3,3,5,4,5,5,5,4,5,3,9,10,1,0,0,0,0,0
38,590,5,5,5,3,5,5,5,5,5,4,5,4,5,0,0,1,0,0,1,1,0
41,395,4,4,4,4,3,4,4,5,5,5,3,5,5,8,8,1,1,0,0,0,0
60,1827,1,1,1,1,3,4,4,4,4,4,4,4,3,1,0,1,0,0,0,0,0
62,2165,0,5,1,1,2,4,5,2,2,2,4,2,5,0,0,1,1,0,0,0,0
33,2334,4,4,4,4,5,4,5,5,4,4,3,4,5,11,9,1,1,0,0,0,0
62,2792,3,3,3,3,5,4,4,4,4,4,5,4,5,8,0,1,1,0,0,0,0
51,1554,4,4,4,4,4,4,4,4,4,4,4,4,2,0,0,1,1,0,0,0,0
49,2092,5,5,3,5,3,1,5,4,4,4,4,4,5,0,0,1,1,0,0,0,0
30,1372,5,5,5,5,4,4,4,3,2,4,4,5,4,0,0,1,1,0,0,0,0
33,1870,4,4,4,4,5,5,5,4,4,3,1,1,5,11,4,1,1,0,0,0,0
53,2623,3,3,3,3,4,4,4,5,5,5,5,5,4,0,0,1,1,0,0,0,0
39,345,2,2,2,2,5,5,4,5,4,5,3,5,5,11,1,1,1,0,0,0,0
39,2633,4,4,4,4,5,5,5,4,4,4,5,4,5,4,8,1,1,0,0,0,0
41,190,5,2,5,3,5,5,2,1,2,4,4,4,5,0,0,1,0,0,1,1,0
56,2154,4,4,4,4,2,1,4,5,4,5,2,5,1,0,0,1,0,0,0,0,0
43,1856,5,5,5,5,5,5,5,3,3,3,3,3,3,0,0,1,1,0,0,0,0
27,135,4,0,4,3,3,4,3,1,4,5,3,4,3,0,0,1,0,0,1,1,0
51,1689,1,1,1,1,3,4,4,4,4,4,5,4,3,0,0,1,1,0,0,0,0
48,3256,5,5,5,5,2,1,3,2,2,2,5,2,3,0,0,1,0,0,0,0,0
31,102,0,3,0,4,5,5,5,5,1,2,3,5,5,0,0,1,0,0,0,0,0
43,2402,2,2,2,2,4,3,5,4,4,4,4,4,5,0,0,1,1,0,0,0,0
30,2845,5,5,5,5,1,2,1,3,4,3,5,1,1,0,0,1,1,0,0,0,0
44,2339,3,3,3,3,5,4,1,4,4,4,4,4,4,0,0,1,1,0,0,0,0
22,154,5,5,5,5,5,5,3,4,2,2,3,5,5,0,0,1,0,0,0,1,0
56,248,3,3,3,3,5,4,5,5,5,5,5,5,3,0,0,1,0,0,0,0,0
33,151,3,3,3,3,5,5,5,5,4,5,5,5,5,0,2,1,1,0,0,0,0
38,1237,4,4,4,4,2,3,3,4,4,4,3,4,1,0,0,1,0,0,0,0,0
57,472,5,3,5,1,2,5,2,2,2,1,3,2,2,0,0,1,1,0,1,1,0
50,1955,4,4,4,4,2,5,4,4,4,4,5,4,4,0,0,1,0,0,0,0,0
40,2169,4,4,4,4,4,4,4,5,5,5,5,5,4,4,0,1,1,0,0,0,0
25,738,4,5,3,2,1,3,1,4,3,5,3,4,1,10,10,1,1,0,1,0,0
29,3268,3,3,3,3,4,4,4,4,4,4,4,1,4,9,0,1,0,0,0,0,0
34,3080,5,5,4,5,3,4,5,5,5,5,5,5,4,8,0,1,1,0,0,0,0
39,3313,1,5,1,1,3,4,5,1,2,1,3,1,3,0,0,1,1,0,0,0,0
50,1609,3,1,3,3,2,2,1,5,5,5,5,5,1,0,0,1,0,0,0,0,0
66,513,4,4,4,4,1,2,5,4,4,4,4,4,2,13,0,1,1,0,0,0,0
54,3000,2,2,2,2,2,4,4,5,5,5,3,5,3,16,4,1,1,0,0,0,0
31,1506,3,3,3,3,3,3,3,4,4,5,4,4,3,6,0,1,1,0,0,0,0
44,439,4,4,3,2,3,3,3,3,4,4,5,5,3,0,0,1,1,0,1,1,0
40,2023,5,5,5,5,5,5,4,4,4,4,4,4,5,0,0,1,0,0,0,0,0
44,1915,2,2,2,2,2,4,5,5,5,5,5,5,4,0,0,1,0,0,0,0,0
46,2086,1,1,1,1,2,4,4,5,4,5,3,5,3,0,0,1,1,0,0,0,0
44,321,2,2,2,2,4,3,3,5,5,5,4,5,1,7,1,1,1,0,0,0,0
44,2172,4,4,3,3,3,4,5,2,3,2,3,2,3,0,0,1,0,0,1,0,1
7,631,0,0,0,2,3,0,3,5,4,4,5,4,3,0,0,1,1,1,0,1,0
28,1532,4,4,4,4,3,4,3,5,2,5,4,5,3,0,0,1,1,0,0,0,0
57,845,5,2,2,2,5,5,5,2,3,5,4,5,5,0,0,1,1,0,0,1,0
50,432,4,4,4,4,3,5,5,3,3,3,4,3,4,4,10,1,0,0,0,0,0
39,907,5,5,5,2,4,5,4,3,3,5,5,5,4,0,0,1,0,1,0,0,0
24,2182,3,3,3,3,4,4,4,4,3,5,4,4,4,0,0,1,1,0,0,0,0
64,280,5,5,5,5,4,5,3,3,5,5,4,4,4,0,0,1,0,1,0,0,0
38,2948,0,4,0,5,2,4,2,5,5,5,3,5,1,0,0,1,1,0,0,0,0
36,1235,5,5,5,5,4,5,4,5,5,5,4,5,3,0,1,1,0,0,0,0,0
47,2624,3,3,3,3,4,4,5,4,4,4,3,4,5,0,0,1,1,0,0,0,0
22,2453,1,1,4,1,3,3,3,3,4,1,1,2,3,0,0,1,0,0,0,0,0
50,67,4,4,4,4,2,4,5,5,5,5,4,5,5,0,0,1,1,0,0,0,0
56,3386,0,5,0,2,3,5,5,1,1,1,4,1,5,0,2,1,0,0,0,0,0
35,2075,4,4,4,4,2,5,4,5,5,5,5,5,3,0,0,1,0,0,0,0,0
64,1504,4,5,4,3,2,4,4,5,4,5,4,5,3,0,0,1,0,0,1,1,0
23,1389,5,5,4,4,3,4,3,3,3,4,5,4,3,3,0,1,0,1,0,0,0
41,157,4,4,4,2,4,4,3,4,2,4,4,4,4,0,0,1,1,0,1,1,0
61,942,4,5,5,5,2,4,3,4,4,4,1,4,2,0,1,1,0,0,0,1,0
42,3543,1,1,1,1,4,5,4,4,4,4,5,4,3,0,5,1,0,0,0,0,0
28,451,5,4,5,5,5,5,5,5,4,5,5,4,5,0,0,1,0,0,1,1,0
12,290,5,5,5,3,5,5,5,3,2,5,3,5,5,0,0,1,0,0,1,0,1
53,229,4,1,2,2,4,3,1,4,4,4,4,4,3,2,0,1,0,0,0,1,0
45,2465,3,3,3,3,4,4,4,5,5,5,3,5,3,8,0,1,0,0,0,0,0
28,3675,4,4,4,4,5,5,5,4,4,4,4,4,5,0,0,1,1,0,0,0,0
24,1042,0,0,0,2,1,0,1,1,4,4,1,5,1,0,0,1,0,1,0,0,0
49,629,5,3,2,3,1,4,2,5,5,5,5,5,2,0,0,1,0,0,0,1,0
23,1344,5,0,5,3,5,5,5,3,5,5,4,4,5,14,1,1,1,1,0,0,0
46,2915,0,5,0,5,3,4,5,1,1,1,4,1,3,0,0,1,0,0,0,0,0
31,3044,2,2,2,2,5,5,5,3,5,5,5,4,5,9,8,1,1,0,0,0,0
23,1090,5,1,5,3,1,5,1,5,4,4,4,4,1,19,6,1,1,1,0,0,0
60,1846,4,4,4,4,3,4,4,5,5,5,3,5,5,0,0,1,1,0,0,0,0
25,1818,5,5,5,5,4,4,4,4,3,5,3,4,4,5,0,1,1,0,0,0,0
42,1532,1,1,1,1,2,4,5,5,5,5,5,5,3,6,1,1,0,0,0,0,0
33,320,4,5,4,1,2,4,2,1,3,1,1,3,2,0,0,1,0,0,1,1,0
38,216,5,5,5,5,5,5,5,2,4,3,1,4,5,0,0,1,1,0,0,0,1
46,3109,5,5,5,5,5,5,4,4,4,4,5,4,5,0,0,1,0,0,0,0,0
44,282,5,3,2,3,1,4,1,5,5,5,4,5,2,0,0,1,0,0,0,1,0
48,3321,4,4,4,4,1,2,3,4,4,4,4,4,3,0,0,1,0,0,0,0,0
49,432,2,2,2,2,2,4,4,5,5,5,4,5,3,0,4,1,1,0,0,0,0
58,2210,2,2,4,2,2,4,4,5,5,5,4,5,4,6,0,1,1,0,0,0,0
23,372,4,0,4,5,1,4,1,5,1,2,5,4,1,0,0,1,1,1,0,1,0
32,525,0,0,0,1,5,0,2,2,5,2,2,5,5,0,0,1,0,0,0,1,0
54,597,4,4,4,4,2,5,5,4,4,4,5,4,4,0,0,1,1,0,0,0,0
40,3572,1,1,1,1,5,4,4,4,4,4,5,4,3,0,0,1,1,0,0,0,0
20,382,5,5,5,3,4,5,4,3,3,4,4,4,4,0,0,1,0,0,1,1,0
28,872,5,1,1,1,5,5,5,4,5,3,3,4,5,0,0,1,1,0,0,1,0
11,1956,4,3,4,4,2,4,2,4,3,4,1,3,2,11,0,1,0,0,1,1,0
48,1967,3,3,3,3,3,4,4,5,5,5,3,5,4,2,7,1,1,0,0,0,0
53,570,1,1,5,1,2,4,5,4,4,4,5,4,4,5,4,1,1,0,0,0,0
33,174,4,3,3,3,4,4,4,4,5,2,5,1,4,4,5,1,0,0,0,1,0
57,859,5,5,4,5,5,4,5,4,4,4,4,4,5,0,0,1,1,0,0,0,0
32,1899,4,4,4,4,5,5,4,1,4,2,5,5,5,0,0,1,0,0,0,0,0
20,335,5,4,4,2,3,4,3,3,5,4,4,4,3,0,0,1,0,1,0,0,0
29,2329,4,4,4,4,4,4,4,2,3,4,4,4,4,6,6,1,0,0,0,0,0
42,2475,3,3,3,3,4,4,5,5,5,5,5,5,4,0,0,1,0,0,0,0,0
23,156,0,2,0,4,4,0,4,5,4,4,2,2,4,0,1,1,0,1,0,0,1
39,994,4,4,4,3,5,4,5,4,2,4,3,4,5,0,0,1,0,0,1,1,0
32,305,5,3,3,3,5,5,5,3,4,5,1,1,5,0,0,1,0,0,0,0,1
57,725,1,1,1,1,4,4,4,2,2,2,3,2,3,17,9,1,0,0,0,0,0
52,965,2,2,2,2,4,4,4,5,5,5,5,5,3,0,0,1,0,0,0,0,0
43,1774,2,2,5,2,3,4,4,3,3,3,4,3,3,0,8,1,1,0,0,0,0
59,173,4,4,5,4,4,4,5,5,5,5,3,5,5,0,7,1,0,0,0,0,0
40,1076,4,1,2,2,4,4,4,5,3,5,1,2,4,0,4,1,0,0,0,1,0
33,2484,2,2,2,2,3,5,4,4,4,4,4,4,4,0,0,1,0,0,0,0,0
65,118,4,2,2,2,4,4,4,4,3,5,4,1,4,3,0,1,1,0,0,1,0
57,3380,4,4,4,4,3,5,4,5,5,5,3,5,4,8,4,1,1,0,0,0,0
26,2556,1,1,1,1,5,5,5,4,4,4,5,5,5,20,10,1,0,0,0,0,0
71,153,5,1,1,1,5,5,4,5,5,5,4,5,2,0,0,1,0,0,0,1,0
48,3481,5,5,5,5,5,4,4,3,4,3,5,3,3,5,0,1,1,0,0,0,0
60,669,2,2,1,2,3,5,4,4,4,4,5,4,4,0,0,1,1,0,0,0,0
48,3124,5,5,5,5,3,5,4,4,5,4,3,4,5,2,0,1,1,0,0,0,0
45,125,4,2,2,2,5,1,3,4,4,4,2,4,4,0,0,1,0,0,0,0,1
40,813,5,4,4,4,5,5,5,2,4,1,1,5,5,0,0,1,0,0,0,1,0
58,2644,5,5,5,5,3,4,4,4,4,4,5,4,4,1,2,1,1,0,0,0,0
50,1700,1,1,1,1,4,5,4,4,5,4,4,4,5,0,3,1,1,0,0,0,0
44,2589,5,5,5,5,5,4,4,4,4,4,3,4,5,6,3,1,1,0,0,0,0
33,964,4,4,4,4,4,5,4,5,5,5,5,5,3,0,0,1,0,0,0,0,0
58,425,5,5,5,5,4,4,5,5,5,5,5,5,4,0,2,1,1,0,0,0,0
48,748,5,5,5,5,1,1,4,5,4,5,4,5,5,0,0,1,1,0,0,0,0
45,957,2,2,2,2,2,5,4,5,5,5,5,5,4,0,0,1,1,0,0,0,0
32,612,4,2,2,2,4,4,4,2,1,3,1,2,4,0,0,1,0,0,0,0,1
9,429,4,4,4,4,2,4,2,2,4,2,3,4,2,0,3,1,0,0,1,1,0
38,169,4,4,4,4,5,4,5,5,5,4,4,5,3,0,0,1,0,0,0,0,0
21,258,0,0,0,4,3,0,3,3,2,5,4,4,3,0,0,1,0,1,0,1,0
45,1504,5,4,4,4,5,2,2,5,5,5,4,5,3,0,0,1,0,0,0,1,0
45,3178,3,3,3,3,5,3,4,3,4,3,1,3,5,0,0,1,0,0,0,0,0
52,134,0,5,0,1,4,4,5,5,5,5,5,5,3,0,0,1,1,0,0,0,0
29,978,4,4,5,4,5,5,5,2,3,4,2,5,5,0,0,1,1,0,0,0,0
43,1346,4,4,4,4,2,4,5,4,4,4,5,4,3,0,0,1,1,0,0,0,0
42,507,3,3,3,3,4,4,2,4,4,4,4,4,3,0,0,1,0,0,0,0,0
51,212,2,2,2,2,2,4,4,5,4,4,3,5,5,0,0,1,1,0,0,0,0
40,507,1,1,2,1,4,4,4,5,5,5,4,5,3,1,0,1,0,0,0,0,0
32,1774,4,3,3,3,4,4,4,4,3,4,4,3,4,4,0,1,1,0,0,1,0
45,483,3,3,3,3,2,2,3,4,4,4,2,4,3,0,0,1,1,0,0,0,0
57,1949,1,1,1,1,5,5,4,5,5,5,5,5,3,9,4,1,1,0,0,0,0
34,2554,5,5,5,5,3,3,3,4,4,4,2,4,4,0,0,1,0,0,0,0,0
48,189,2,2,2,2,4,5,4,4,4,5,3,4,4,0,0,1,0,0,0,0,0
58,956,2,2,2,2,4,4,4,2,2,2,3,2,3,0,0,1,1,0,0,0,0
31,2227,4,4,4,4,4,4,4,5,3,5,5,4,4,0,6,1,0,0,0,0,0
59,2133,5,5,5,5,3,5,5,4,4,4,3,4,3,0,0,1,1,0,0,0,0
44,2521,2,2,2,2,4,5,4,4,4,4,3,4,3,0,0,1,1,0,0,0,0
57,2889,0,5,0,4,2,4,4,3,3,3,5,3,4,0,0,1,1,0,0,0,0
60,3336,4,4,4,4,4,5,4,2,2,2,5,2,3,0,3,1,0,0,0,0,0
24,342,4,5,5,4,3,5,3,5,2,4,4,5,3,7,1,1,1,1,0,0,0
41,337,1,1,1,1,3,5,5,5,4,5,5,5,3,10,7,1,1,0,0,0,0
56,1044,3,3,3,3,5,4,5,4,4,4,4,4,4,12,8,1,1,0,0,0,0
40,1537,3,3,3,3,4,5,5,5,5,5,5,5,4,1,8,1,0,0,0,0,0
37,3420,4,4,4,4,5,5,4,5,5,5,3,5,3,0,0,1,1,0,0,0,0
54,2093,5,5,4,5,3,4,4,5,5,5,4,5,4,0,0,1,0,0,0,0,0
57,162,4,3,1,3,2,1,5,5,4,5,2,5,5,6,3,1,0,0,0,1,0
